hyponym	1
letters.n.02	8ae9
thrash.v.01	8aea
plate.n.10	8aeb
man_of_means.n.01	8aec
undo.v.03	8aed
indemnify.v.01	8aee
chow_line.n.01	8aef
territory.n.03	8af0
moth_orchid.n.01	8af1
cherry_pepper.n.01	8af2
church_calendar.n.01	8af3
scrub_pine.n.01	8af4
cushion.v.01	8af5
cynara.n.01	8af6
program.v.01	8af7
trier.n.02	8af8
sarcorhamphus.n.01	8af9
entablature.n.01	8afa
methocarbamol.n.01	8afb
roller.n.02	8afc
ribbon_tree.n.01	8afd
calochortus.n.01	8afe
komodo_dragon.n.01	8aff
dwindle.v.01	8b00
maja.n.01	8b01
jerusalem_artichoke.n.02	8b02
philohela.n.01	8b03
break.v.26	8b04
acknowledge.v.06	8b05
vaunt.n.01	8b06
staggerbush.n.01	8b07
nonconformity.n.02	8b08
genuflection.n.01	8b09
paragraph.v.03	8b0a
invocation.n.01	8b0b
lapidify.v.01	8b0c
catapult.v.01	8b0d
sanitize.v.01	8b0e
circumcision.n.02	8b0f
water_hickory.n.01	8b10
hosanna.n.01	8b11
repeat.v.05	8b12
news_bulletin.n.01	8b13
sell-by_date.n.01	8b14
tenner.n.02	8b15
rape.v.02	8b16
genus_chrysanthemum.n.01	8b17
mispronounce.v.01	8b18
leaning.n.01	8b19
suit.n.06	8b1a
amphiumidae.n.01	8b1b
andromeda.n.02	8b1c
oropharynx.n.01	8b1d
saddle.n.06	8b1e
testacea.n.01	8b1f
horripilate.v.01	8b20
real_storage.n.01	8b21
impregnate.v.04	8b22
stab.v.02	8b23
headship.n.01	8b24
snuff_out.v.01	8b25
frame-up.n.01	8b26
analysis.n.05	8b27
become.v.02	8b28
strew.v.01	8b29
preliminary.n.02	8b2a
pack.n.09	8b2b
limnocryptes.n.01	8b2c
green.n.06	8b2d
comparison.n.03	8b2e
united_states_cabinet.n.01	8b2f
aegilops.n.01	8b30
celtic_deity.n.01	8b31
dropkick.n.01	8b32
skid.n.03	8b33
sulphur.v.01	8b34
true_laurel.n.01	8b35
ostreidae.n.01	8b36
longways.n.01	8b37
barmbrack.n.01	8b38
infallibility.n.01	8b39
correlation.n.01	8b3a
phytophthora.n.01	8b3b
arc.n.02	8b3c
procellaria.n.01	8b3d
marattia.n.01	8b3e
proof.n.02	8b3f
goodeniaceae.n.01	8b40
marang.n.01	8b41
lamina.n.01	8b42
orthodox_sleep.n.01	8b43
traverser.n.01	8b44
gorse.n.01	8b45
cycadaceae.n.01	8b46
pass_on.v.04	8b47
passover.n.01	8b48
diversification.n.02	8b49
pledge.n.03	8b4a
sluice.v.01	8b4b
belly.v.01	8b4c
canonization.n.01	8b4d
paving_stone.n.01	8b4e
pagrus.n.01	8b4f
genus_chaenactis.n.01	8b50
mortar_fire.n.01	8b51
tower_mustard.n.01	8b52
prey.n.02	8b53
stray.v.02	8b54
evert.v.01	8b55
syllabication.n.01	8b56
genus_forestiera.n.01	8b57
notoryctidae.n.01	8b58
telegrapher.n.01	8b59
modeling.n.02	8b5a
sale.n.05	8b5b
xenosauridae.n.01	8b5c
expatiation.n.01	8b5d
swing.n.03	8b5e
ornithomimid.n.01	8b5f
pterodactylus.n.01	8b60
driver.n.04	8b61
compensate.v.06	8b62
maundy.n.01	8b63
microdesmidae.n.01	8b64
rasp.v.01	8b65
chlorpromazine.n.01	8b66
spirillaceae.n.01	8b67
brawl.v.01	8b68
dermoptera.n.01	8b69
piston.n.02	8b6a
harpist.n.01	8b6b
debtor.n.01	8b6c
defaulter.n.02	8b6d
snow_leopard.n.01	8b6e
restharrow.n.02	8b6f
bang.v.02	8b70
toyon.n.01	8b71
turkey.n.01	8b72
musculus_articularis_genus.n.01	8b73
japanese_cedar.n.01	8b74
pedestal.n.03	8b75
pod.n.03	8b76
wing.n.02	8b77
pickerelweed.n.01	8b78
jaguarundi.n.01	8b79
golf-club_head.n.01	8b7a
shufti.n.01	8b7b
ice_bear.n.01	8b7c
water_vole.n.02	8b7d
dissuade.v.01	8b7e
chytridiomycetes.n.01	8b7f
solmization.n.02	8b80
agelaius.n.01	8b81
personify.v.03	8b82
feverfew.n.01	8b83
stratify.v.05	8b84
non-volatile_storage.n.01	8b85
study_hall.n.01	8b86
macrotyloma.n.01	8b87
keogh_plan.n.01	8b88
golden_pothos.n.01	8b89
curvature.n.01	8b8a
exfoliate.v.02	8b8b
aquifoliaceae.n.01	8b8c
transit.v.04	8b8d
moorish.n.01	8b8e
muskrat.n.02	8b8f
african_daisy.n.01	8b90
isopod.n.01	8b91
cannabidaceae.n.01	8b92
sarsaparilla.n.01	8b93
ginger.n.03	8b94
conduction.n.01	8b95
haematobia.n.01	8b96
motel.n.01	8b97
reminisce.v.01	8b98
pounce.n.01	8b99
cross-reference.n.01	8b9a
approach.v.05	8b9b
frisson.n.01	8b9c
ramble.n.01	8b9d
department_of_defense.n.01	8b9e
epididymis.n.01	8b9f
exchange.n.03	8ba0
screening.n.01	8ba1
prescriptivism.n.01	8ba2
genus_pandanus.n.01	8ba3
municipality.n.02	8ba4
helminthostachys.n.01	8ba5
genus_zoysia.n.01	8ba6
quantization.n.01	8ba7
coccinellidae.n.01	8ba8
sagina.n.01	8ba9
library.n.04	8baa
machine_politician.n.01	8bab
sarcophaga.n.01	8bac
sterilize.v.01	8bad
ink-jet_printer.n.01	8bae
devil's_tongue.n.01	8baf
creak.n.01	8bb0
navigation.n.01	8bb1
hazelnut.n.02	8bb2
pocketknife.n.01	8bb3
mayan.n.01	8bb4
reminder.n.01	8bb5
delineation.n.02	8bb6
caption.v.01	8bb7
spaghetti_sauce.n.01	8bb8
coat.v.02	8bb9
adamance.n.01	8bba
reorganization.n.01	8bbb
salvinia.n.01	8bbc
lung.n.01	8bbd
gasteromycete.n.01	8bbe
contain.v.05	8bbf
spinocerebellar_disorder.n.01	8bc0
striate.v.01	8bc1
echeneididae.n.01	8bc2
cub.n.01	8bc3
gumwood.n.01	8bc4
awe.v.01	8bc5
arab_league.n.01	8bc6
stromateidae.n.01	8bc7
cruise.v.04	8bc8
induced_abortion.n.01	8bc9
lead.v.04	8bca
dry.v.02	8bcb
raise.v.20	8bcc
centaury.n.01	8bcd
graphical_user_interface.n.01	8bce
red_trillium.n.01	8bcf
love_affair.n.01	8bd0
breach_of_contract.n.01	8bd1
agalinis.n.01	8bd2
sea_power.n.01	8bd3
myxiniformes.n.01	8bd4
mod_con.n.01	8bd5
restriction.n.01	8bd6
squatinidae.n.01	8bd7
break.v.46	8bd8
leak.v.02	8bd9
quilt.v.02	8bda
cowpea.n.01	8bdb
allowance.n.01	8bdc
boil_down.v.02	8bdd
hadrosauridae.n.01	8bde
exploration.n.03	8bdf
tilter.n.02	8be0
empanel.v.02	8be1
alopiidae.n.01	8be2
walking_stick.n.02	8be3
fabianism.n.01	8be4
propagate.v.07	8be5
soubrette.n.01	8be6
zygophyllum.n.01	8be7
endorsement.n.01	8be8
short-horned_grasshopper.n.01	8be9
lot.v.01	8bea
chrysophyllum.n.01	8beb
gather.v.08	8bec
gall_wasp.n.01	8bed
amenorrhea.n.01	8bee
defroster.n.01	8bef
dominion.n.01	8bf0
reign.n.03	8bf1
rauwolfia.n.01	8bf2
pelargonium.n.01	8bf3
genus_buddleia.n.01	8bf4
hepatolenticular_degeneration.n.01	8bf5
abducent.n.01	8bf6
colinus.n.01	8bf7
animalia.n.01	8bf8
thevetia.n.01	8bf9
duckweed.n.01	8bfa
numeracy.n.01	8bfb
nymph.n.01	8bfc
biological_defense.n.01	8bfd
ericaceae.n.01	8bfe
arthroplasty.n.01	8bff
yin.n.01	8c00
gallop.v.03	8c01
l-dopa.n.01	8c02
enrobe.v.02	8c03
may.n.01	8c04
nepenthaceae.n.01	8c05
miner.n.01	8c06
eburophyton.n.01	8c07
bowling.n.01	8c08
feature.n.03	8c09
precognition.n.01	8c0a
caricaceae.n.01	8c0b
surface_lift.n.01	8c0c
pellitory-of-the-wall.n.01	8c0d
city_state.n.01	8c0e
script.v.01	8c0f
clear_the_air.v.01	8c10
sincerity.n.02	8c11
space.n.08	8c12
stalk.n.04	8c13
sidetrack.v.01	8c14
dry.n.01	8c15
safar.n.01	8c16
error.n.07	8c17
run.v.13	8c18
typography.n.02	8c19
chart.n.01	8c1a
hemisphere.n.01	8c1b
eastern_hemisphere.n.01	8c1c
crunch.v.02	8c1d
solar_cell.n.01	8c1e
amanita.n.01	8c1f
compartment.n.01	8c20
pomelo.n.01	8c21
pneumatic_tire.n.01	8c22
aconite.n.01	8c23
turritis.n.01	8c24
scale.v.08	8c25
charter.n.02	8c26
meditation.n.01	8c27
antipyretic.n.01	8c28
trivium.n.01	8c29
nap.v.01	8c2a
snooze.v.01	8c2b
apple.n.02	8c2c
emu.n.02	8c2d
genus_dahlia.n.01	8c2e
set_up.v.06	8c2f
gill_arch.n.01	8c30
eyewitness.n.01	8c31
horseradish.n.02	8c32
midwife_toad.n.01	8c33
fetterbush.n.02	8c34
backbite.v.01	8c35
trouble.n.04	8c36
gauze.n.02	8c37
blackmailer.n.01	8c38
reality.n.04	8c39
vinblastine.n.01	8c3a
coupling.n.02	8c3b
irradiate.v.02	8c3c
realist.n.02	8c3d
have.v.17	8c3e
reaction_formation.n.01	8c3f
bandwagon_effect.n.01	8c40
design.v.07	8c41
whydah.n.01	8c42
freetail.n.01	8c43
expense.n.03	8c44
hexapod.n.01	8c45
prime_minister.n.01	8c46
acinus.n.02	8c47
ablate.v.02	8c48
sweetheart.n.01	8c49
squeaker.n.01	8c4a
pool.n.05	8c4b
immobilization.n.01	8c4c
wood_meadowgrass.n.01	8c4d
slake.v.02	8c4e
freeload.v.01	8c4f
amphiprion.n.01	8c50
determiner.n.02	8c51
macadamia_nut.n.01	8c52
otter.n.02	8c53
angiotensin.n.01	8c54
slaughter.n.01	8c55
baby_doctor.n.01	8c56
buffer.n.06	8c57
roe_deer.n.01	8c58
kludge.n.01	8c59
kegel_exercises.n.01	8c5a
bastardize.v.01	8c5b
traffic_light.n.01	8c5c
green_light.n.01	8c5d
restharrow.n.01	8c5e
fall.n.01	8c5f
assure.v.02	8c60
false_vocal_cord.n.01	8c61
norwegian.n.02	8c62
observer.n.02	8c63
mare.n.01	8c64
athrotaxis.n.01	8c65
float.v.05	8c66
adulterator.n.02	8c67
shimmer.n.01	8c68
resurrect.v.03	8c69
megaloptera.n.01	8c6a
clinch.v.01	8c6b
abduct.v.02	8c6c
translate.v.07	8c6d
wish.n.02	8c6e
opossum.n.02	8c6f
gilt.n.01	8c70
hedge.n.03	8c71
malevolent_program.n.01	8c72
biotechnology.n.01	8c73
genus_camellia.n.01	8c74
hog.n.03	8c75
anemonella.n.01	8c76
blolly.n.01	8c77
roasting.n.01	8c78
woodsia.n.01	8c79
tennessee_walker.n.01	8c7a
reflux.n.01	8c7b
hedera.n.01	8c7c
giant.n.05	8c7d
emotionlessness.n.01	8c7e
muharram.n.01	8c7f
tramp.v.01	8c80
break.v.18	8c81
optical_telescope.n.01	8c82
reflecting_telescope.n.01	8c83
oxyphenbutazone.n.01	8c84
novelist.n.01	8c85
ballad.n.01	8c86
bate.v.01	8c87
melanerpes.n.01	8c88
caraway.n.01	8c89
mysticism.n.02	8c8a
mafia.n.03	8c8b
portia_tree.n.01	8c8c
sea_squill.n.01	8c8d
mourning_cloak.n.01	8c8e
hypericaceae.n.01	8c8f
groundsel_tree.n.01	8c90
hylobates.n.01	8c91
model.v.03	8c92
transubstantiate.v.01	8c93
tulipa.n.01	8c94
pluralism.n.02	8c95
work_of_art.n.01	8c96
astragalus.n.01	8c97
pennyroyal.n.02	8c98
samekh.n.01	8c99
small_letter.n.01	8c9a
sampler.n.04	8c9b
gastrointestinal_hormone.n.01	8c9c
crenelation.n.02	8c9d
present.v.12	8c9e
jesuit.n.01	8c9f
exabyte.n.01	8ca0
galilean_satellite.n.01	8ca1
genus_stelis.n.01	8ca2
slipknot.n.01	8ca3
taccaceae.n.01	8ca4
sarcochilus.n.01	8ca5
hanging.n.02	8ca6
edginess.n.01	8ca7
shrubby_penstemon.n.01	8ca8
dacoity.n.01	8ca9
incense.n.02	8caa
glyburide.n.01	8cab
retama.n.01	8cac
think.v.11	8cad
chickweed.n.01	8cae
pumpkin.n.02	8caf
osmundaceae.n.01	8cb0
harp.v.02	8cb1
rock_penstemon.n.01	8cb2
cetacean.n.01	8cb3
myrmeleon.n.01	8cb4
improvise.v.02	8cb5
shroud.v.01	8cb6
sorter.n.02	8cb7
head_covering.n.01	8cb8
veronica.n.01	8cb9
deconstruction.n.01	8cba
periphery.n.01	8cbb
twilight_zone.n.01	8cbc
comprehension.n.01	8cbd
gutter.n.02	8cbe
best.n.02	8cbf
philaenus.n.01	8cc0
bow_leg.n.01	8cc1
battlefront.n.01	8cc2
gnome.n.01	8cc3
slippage.n.02	8cc4
suppression.n.01	8cc5
cecropia.n.01	8cc6
gymnorhina.n.01	8cc7
sikhism.n.01	8cc8
buckwheat.n.01	8cc9
spit.v.01	8cca
step.v.05	8ccb
capercaillie.n.01	8ccc
evict.v.02	8ccd
tug.n.01	8cce
phaseolus.n.01	8ccf
ctenizidae.n.01	8cd0
rotator_cuff.n.01	8cd1
sprinkle.n.02	8cd2
bicker.n.01	8cd3
jihad.n.02	8cd4
tutor.v.01	8cd5
unguiculata.n.01	8cd6
foreboding.n.02	8cd7
roil.v.02	8cd8
congestion.n.01	8cd9
receive.v.02	8cda
number_cruncher.n.02	8cdb
shower.v.04	8cdc
garden_snail.n.01	8cdd
peel_off.v.03	8cde
boldface.n.01	8cdf
azathioprine.n.01	8ce0
charge.n.11	8ce1
secret_society.n.01	8ce2
incarnate.v.02	8ce3
giant_cane.n.01	8ce4
disunion.n.01	8ce5
maranta.n.01	8ce6
comforts.n.01	8ce7
genus_iguana.n.01	8ce8
lift.n.04	8ce9
preponderance.n.03	8cea
rekindle.v.02	8ceb
keep_away.v.01	8cec
domesticate.v.03	8ced
game.n.02	8cee
erinaceidae.n.01	8cef
resurrect.v.01	8cf0
homer.v.01	8cf1
iron_out.v.01	8cf2
gouge.v.01	8cf3
outrage.n.02	8cf4
ground_floor.n.01	8cf5
homogenize.v.02	8cf6
third_law_of_motion.n.01	8cf7
tagger.n.01	8cf8
fabrication.n.01	8cf9
isotonic_solution.n.01	8cfa
academy.n.04	8cfb
hiss.v.03	8cfc
titfer.n.01	8cfd
homestead.n.03	8cfe
ethnic_minority.n.01	8cff
overshoe.n.01	8d00
legal_duty.n.01	8d01
canadian_aspen.n.01	8d02
dash_off.v.01	8d03
domestic_terrorism.n.01	8d04
ruffle.v.09	8d05
barking_frog.n.01	8d06
night_vision.n.01	8d07
rob_roy.n.02	8d08
corn_chamomile.n.01	8d09
reparation.n.04	8d0a
resonate.v.01	8d0b
joe-pye_weed.n.01	8d0c
thyme.n.01	8d0d
emphysema.n.01	8d0e
petty_officer.n.01	8d0f
moderator.n.04	8d10
landscape.n.01	8d11
alcedinidae.n.01	8d12
last.v.01	8d13
leer.n.02	8d14
amnion.n.01	8d15
end.n.13	8d16
teetotaler.n.01	8d17
genus_sorghum.n.01	8d18
call.v.28	8d19
authorship.n.02	8d1a
chafe.v.02	8d1b
garrison.n.01	8d1c
fester.v.01	8d1d
record.n.04	8d1e
fixings.n.02	8d1f
miniate.v.01	8d20
electrotherapist.n.01	8d21
quarter-hour.n.01	8d22
reshape.v.02	8d23
limpet.n.02	8d24
flit.n.02	8d25
equivocation.n.03	8d26
muscleman.n.01	8d27
cerapteryx.n.01	8d28
marsh_elder.n.01	8d29
text_file.n.01	8d2a
banish.v.03	8d2b
defectiveness.n.01	8d2c
lasiocampidae.n.01	8d2d
genus_fuchsia.n.01	8d2e
crackpot.n.01	8d2f
asiatic_black_bear.n.01	8d30
confrontation.n.03	8d31
greaser.n.01	8d32
drift.n.07	8d33
call.v.24	8d34
element.n.05	8d35
flap.v.02	8d36
mold.n.05	8d37
slat.n.01	8d38
spatter.n.02	8d39
slither.v.01	8d3a
disagreement.n.01	8d3b
aranea.n.01	8d3c
florence_fennel.n.01	8d3d
beefsteak_fungus.n.01	8d3e
cross.n.04	8d3f
hank.n.01	8d40
acrostichum.n.01	8d41
cloudberry.n.01	8d42
prickle.v.01	8d43
cull.n.01	8d44
diodontidae.n.01	8d45
fund.v.05	8d46
pipet.n.01	8d47
court.v.03	8d48
bigamist.n.01	8d49
shortlist.v.01	8d4a
miconazole.n.01	8d4b
caesalpiniaceae.n.01	8d4c
homer.n.03	8d4d
ethnic.n.01	8d4e
hell.n.04	8d4f
jump.v.04	8d50
chebab.n.01	8d51
umbrage.n.01	8d52
inland_revenue.n.01	8d53
savory.n.01	8d54
psophia.n.01	8d55
intern.v.01	8d56
cram.v.03	8d57
arsenic.n.02	8d58
heliotherapy.n.01	8d59
cushitic.n.01	8d5a
pip-squeak.n.01	8d5b
misprint.n.01	8d5c
notch.v.02	8d5d
genus_galax.n.01	8d5e
crapaud.n.01	8d5f
samia.n.01	8d60
wax_myrtle.n.01	8d61
burke.v.02	8d62
smother.v.03	8d63
dismember.v.02	8d64
manzanita.n.01	8d65
hematocele.n.01	8d66
corn_salad.n.01	8d67
include.v.02	8d68
gorge.v.01	8d69
civic_center.n.02	8d6a
sansevieria.n.01	8d6b
newspaper.n.01	8d6c
inscription.n.01	8d6d
elapidae.n.01	8d6e
genus_sequoia.n.01	8d6f
apology.n.02	8d70
anacardiaceae.n.01	8d71
phaethontidae.n.01	8d72
tuck_box.n.01	8d73
schedule.n.02	8d74
begin.v.07	8d75
chaser.n.02	8d76
principal.n.06	8d77
spicebush.n.01	8d78
physalia.n.01	8d79
lapp.n.02	8d7a
agricultural_laborer.n.01	8d7b
grader.n.01	8d7c
menstruum.n.01	8d7d
tramp_down.v.01	8d7e
disk_jockey.n.01	8d7f
ornamentation.n.03	8d80
wail.v.02	8d81
grazing.n.02	8d82
macleaya.n.01	8d83
rig_up.v.01	8d84
rapid_climb.n.01	8d85
endanger.v.01	8d86
get_across.v.01	8d87
tearaway.n.01	8d88
plug.v.02	8d89
sloanea.n.01	8d8a
cladoniaceae.n.01	8d8b
lepidodendrales.n.01	8d8c
arteritis.n.01	8d8d
hesitation.n.01	8d8e
princess.n.01	8d8f
dhegiha.n.01	8d90
write_out.v.01	8d91
sole.n.03	8d92
gas_gangrene.n.01	8d93
manual_of_arms.n.01	8d94
hoopoe.n.01	8d95
bacon.n.01	8d96
scarf.v.03	8d97
accelerator.n.02	8d98
carpal_tunnel.n.01	8d99
charge.v.24	8d9a
hirundinidae.n.01	8d9b
snap.v.03	8d9c
reverence.n.02	8d9d
amputation.n.01	8d9e
gradation.n.01	8d9f
phrygian_deity.n.01	8da0
butt-weld.v.01	8da1
possession.n.05	8da2
valley_pocket_gopher.n.01	8da3
allow.v.06	8da4
normalize.v.01	8da5
potboy.n.01	8da6
ascension.n.04	8da7
rosemaling.n.01	8da8
muteness.n.02	8da9
punitive_damages.n.01	8daa
hop.v.01	8dab
differentiate.v.03	8dac
shudder.v.02	8dad
insistence.n.01	8dae
drink_in.v.01	8daf
physostegia.n.01	8db0
feel.v.06	8db1
forwarding.n.02	8db2
fritillaria.n.01	8db3
genus_albizia.n.01	8db4
walk-in.n.01	8db5
exenterate.v.01	8db6
poker_alumroot.n.01	8db7
pacification.n.01	8db8
capitalize.v.05	8db9
patina.n.01	8dba
aegiceras.n.01	8dbb
guarantee.v.02	8dbc
doom.v.03	8dbd
play_back.v.01	8dbe
lo/ovral.n.01	8dbf
behave.v.03	8dc0
genus_coelogyne.n.01	8dc1
move_over.v.01	8dc2
turkey_cock.n.01	8dc3
speech_day.n.01	8dc4
firepower.n.01	8dc5
dolichotis.n.01	8dc6
zoomastigote.n.01	8dc7
hexanchus.n.01	8dc8
visit.v.01	8dc9
audition.n.02	8dca
hippocampus.n.02	8dcb
colonization.n.01	8dcc
diocese.n.01	8dcd
overexploit.v.01	8dce
rebound.n.03	8dcf
viminaria.n.01	8dd0
candle.v.01	8dd1
curator.n.01	8dd2
prompt.v.03	8dd3
pseudococcus.n.01	8dd4
summon.v.01	8dd5
shift.v.05	8dd6
touch.v.08	8dd7
coup_d'etat.n.01	8dd8
formalization.n.01	8dd9
silver_perch.n.01	8dda
fish_slice.n.01	8ddb
ammonium_nitrate.n.01	8ddc
staghorn_coral.n.01	8ddd
flop.v.01	8dde
sharpen.v.01	8ddf
moniliales.n.01	8de0
new_zealand_beech.n.01	8de1
exterminator.n.01	8de2
dosser.n.01	8de3
rail_fence.n.01	8de4
stuff.n.02	8de5
doodad.n.01	8de6
filibuster.v.01	8de7
vigna.n.01	8de8
investing.n.01	8de9
black_currant.n.01	8dea
onagraceae.n.01	8deb
spermatophyta.n.01	8dec
absolutism.n.03	8ded
thyroid_hormone.n.01	8dee
split.n.04	8def
epicardia.n.01	8df0
professionalize.v.02	8df1
ginseng.n.02	8df2
open.n.01	8df3
compound.v.04	8df4
deadlock.n.01	8df5
roman_catholic.n.02	8df6
gasp.n.01	8df7
gen.n.01	8df8
mint.n.05	8df9
horseweed.n.02	8dfa
diethylstilbestrol.n.01	8dfb
cliftonia.n.01	8dfc
munificence.n.01	8dfd
diet.n.02	8dfe
cloud.n.02	8dff
aggrandizement.n.01	8e00
screener.n.01	8e01
subrogation.n.01	8e02
genus_vanda.n.01	8e03
crimp.v.02	8e04
fedayeen_saddam.n.01	8e05
roast.v.01	8e06
comptroller_of_the_currency.n.02	8e07
knock_on.n.01	8e08
cichlid.n.01	8e09
sea_slug.n.01	8e0a
caulophyllum.n.01	8e0b
write.v.08	8e0c
satinleaf.n.01	8e0d
shutter.n.02	8e0e
kink.n.02	8e0f
pay.v.05	8e10
soft_palate.n.01	8e11
dragon_arum.n.01	8e12
hotdog.n.02	8e13
editorialize.v.01	8e14
tamarau.n.01	8e15
lion's_foot.n.01	8e16
directorship.n.01	8e17
imprison.v.02	8e18
corkwood.n.01	8e19
baste.n.01	8e1a
white_dogtooth_violet.n.01	8e1b
genus_canella.n.01	8e1c
trotting_horse.n.01	8e1d
fair_weather.n.01	8e1e
genus_diomedea.n.01	8e1f
calliphoridae.n.01	8e20
invigilator.n.01	8e21
white_broom.n.01	8e22
gryllidae.n.01	8e23
allowance.n.04	8e24
organ_stop.n.01	8e25
gastric_juice.n.01	8e26
soft-shell_clam.n.01	8e27
apheresis.n.02	8e28
gymnocarpium.n.01	8e29
infect.v.03	8e2a
jointer.n.01	8e2b
cariamidae.n.01	8e2c
predator.n.02	8e2d
tickle.n.02	8e2e
liver_fluke.n.01	8e2f
shiksa.n.01	8e30
council_member.n.01	8e31
indignation.n.01	8e32
volcanic_rock.n.01	8e33
petaurista.n.01	8e34
line_of_fate.n.01	8e35
bleacher.n.01	8e36
back.n.08	8e37
welcome.v.02	8e38
reading.n.04	8e39
bumf.n.01	8e3a
courtier.n.01	8e3b
irvingia.n.01	8e3c
tulip_tree.n.01	8e3d
knocker.n.02	8e3e
sword_fern.n.01	8e3f
moisture.n.01	8e40
edge.n.01	8e41
intuition.n.01	8e42
clank.v.01	8e43
galeocerdo.n.01	8e44
nationalization.n.03	8e45
rana.n.01	8e46
parallelize.v.01	8e47
gentianella.n.01	8e48
monopsony.n.01	8e49
image.n.07	8e4a
cadaver.n.01	8e4b
orcinus.n.01	8e4c
pipidae.n.01	8e4d
stagnation.n.02	8e4e
mulloidichthys.n.01	8e4f
splashboard.n.02	8e50
bugger_all.n.01	8e51
freight_train.n.01	8e52
reflection.n.02	8e53
crisscross.n.01	8e54
sensitization.n.02	8e55
parasitaxus.n.01	8e56
nest.v.02	8e57
hemipteronatus.n.01	8e58
lotus.n.03	8e59
islam.n.01	8e5a
thalamus.n.01	8e5b
president_of_the_united_states.n.02	8e5c
armenian.n.01	8e5d
weathervane.n.01	8e5e
felidae.n.01	8e5f
brandish.v.01	8e60
agamidae.n.01	8e61
cimicifuga.n.01	8e62
ground.n.09	8e63
attitude.n.03	8e64
general_ledger.n.01	8e65
inlay.n.02	8e66
carry.v.24	8e67
typha.n.01	8e68
assumption.n.07	8e69
extrude.v.01	8e6a
amniotic_cavity.n.01	8e6b
pearl.v.01	8e6c
forficula.n.01	8e6d
derail.v.01	8e6e
callionymidae.n.01	8e6f
genus_silene.n.01	8e70
dwell_on.v.01	8e71
arizona_sycamore.n.01	8e72
elaeis.n.01	8e73
polyp.n.02	8e74
falconiformes.n.01	8e75
redskin.n.01	8e76
baldhead.n.01	8e77
harvestfish.n.01	8e78
dome.n.04	8e79
noise.n.02	8e7a
grade_school.n.01	8e7b
mikania.n.01	8e7c
call.v.11	8e7d
quahaug.n.01	8e7e
dermochelys.n.01	8e7f
shmooze.v.01	8e80
diary.n.01	8e81
eraser.n.01	8e82
akee.n.01	8e83
neurology.n.01	8e84
signals_intelligence.n.01	8e85
submission.n.03	8e86
overlordship.n.01	8e87
loquat.n.02	8e88
pederast.n.01	8e89
enologist.n.01	8e8a
coffin.n.01	8e8b
dallier.n.01	8e8c
leather.v.01	8e8d
mews.n.01	8e8e
hamburger.n.01	8e8f
teiidae.n.01	8e90
bureau_of_engraving_and_printing.n.01	8e91
topology.n.04	8e92
pother.v.01	8e93
average.v.01	8e94
mausoleum.n.01	8e95
derision.n.02	8e96
flush.n.06	8e97
pickle.n.01	8e98
boltonia.n.01	8e99
truncate.v.02	8e9a
cosmocampus.n.01	8e9b
spread.v.03	8e9c
tow_truck.n.01	8e9d
street_arab.n.01	8e9e
attendant.n.02	8e9f
cyprinus.n.01	8ea0
cube.n.01	8ea1
insectivore.n.02	8ea2
libocedrus.n.01	8ea3
tarsiidae.n.01	8ea4
naloxone.n.01	8ea5
habergeon.n.01	8ea6
blast.v.01	8ea7
scratchpad.n.01	8ea8
ice_age.n.01	8ea9
motherliness.n.01	8eaa
mass.n.03	8eab
structure.v.01	8eac
frying.n.01	8ead
hub.n.01	8eae
pawpaw.n.02	8eaf
psychedelic_rock.n.01	8eb0
islands_of_langerhans.n.01	8eb1
spur.v.01	8eb2
hatband.n.01	8eb3
urtica.n.01	8eb4
marlin.n.01	8eb5
blow.v.18	8eb6
reconciliation.n.01	8eb7
imperialism.n.02	8eb8
pyramidal_tract.n.01	8eb9
racer.n.03	8eba
roman_emperor.n.01	8ebb
import.n.02	8ebc
huckster.n.01	8ebd
academicianship.n.01	8ebe
lozenge.n.01	8ebf
bull.v.02	8ec0
v-day.n.01	8ec1
paracheirodon.n.01	8ec2
standardize.v.02	8ec3
meriones.n.01	8ec4
lesser_spearwort.n.01	8ec5
department_of_education.n.01	8ec6
shaft.n.09	8ec7
instrument.v.03	8ec8
pinecone.n.01	8ec9
hagiography.n.01	8eca
transfiguration.n.01	8ecb
demeclocycline_hydrochloride.n.01	8ecc
megabyte.n.01	8ecd
lysiloma.n.01	8ece
thrust.v.07	8ecf
scapula.n.01	8ed0
militia.n.02	8ed1
impersonate.v.02	8ed2
dropper.n.01	8ed3
plume_grass.n.01	8ed4
chipewyan.n.02	8ed5
thimerosal.n.01	8ed6
albino.n.01	8ed7
pigeonhole.v.02	8ed8
alendronate.n.01	8ed9
sedateness.n.01	8eda
graft.n.01	8edb
fabulist.n.01	8edc
yesterday.n.01	8edd
peristedion.n.01	8ede
chinese_gooseberry.n.01	8edf
spat.n.03	8ee0
arrack.n.01	8ee1
fluphenazine.n.01	8ee2
visually_impaired_person.n.01	8ee3
hemochromatosis.n.01	8ee4
front.v.02	8ee5
try_on.v.01	8ee6
annotate.v.01	8ee7
metatheria.n.01	8ee8
blow.v.15	8ee9
rome.n.02	8eea
dub.v.02	8eeb
thicken.v.01	8eec
evangelist.n.01	8eed
typewriter.n.01	8eee
diplotaxis.n.01	8eef
crate.n.01	8ef0
ragged_orchid.n.01	8ef1
director.n.03	8ef2
square_matrix.n.01	8ef3
emancipation.n.01	8ef4
call.v.10	8ef5
